"SeriousDlqin2yrs";"RevolvingUtilizationOfUnsecuredLines";"age";"NumberOfTime30.59DaysPastDueNotWorse";"DebtRatio";"MonthlyIncome";"NumberOfOpenCreditLinesAndLoans";"NumberOfTimes90DaysLate";"NumberRealEstateLoansOrLines";"NumberOfTime60.89DaysPastDueNotWorse";"NumberOfDependents"
"N";0;52;0;0,155467154;9300;7;0;1;0;2
"N";0,093793236;63;0;0,168834007;9150;7;0;1;0;0
"N";0,208531424;60;1;0,648666163;9258;20;0;4;0;0
"N";0;81;0;0,172887682;5893;9;0;1;0;1
"N";0,165188582;54;0;0,837085171;4308;8;0;2;0;0
"N";0,073489223;48;0;0,95201371;2333;20;0;1;0;0
"N";0,713269879;38;0;0,519469585;4750;9;0;1;0;2
"N";0,001666556;52;0;0,138718174;9111;2;0;1;0;1
"N";0,459260609;39;0;0,234533183;5333;5;0;0;0;2
"N";0,014817134;62;0;0,005998081;4167;3;0;0;0;0
"N";0,293848654;51;0;0,660267946;5000;12;0;1;0;0
"N";0,9999999;59;0;0,435009998;6500;5;0;2;0;0
"N";0,953976943;37;0;0,831659493;2090;6;0;1;0;1
"Y";0,941670555;32;3;0,187953012;4000;10;0;0;1;0
"N";0,066644452;32;0;0,315812027;7000;5;0;1;0;2
"N";0,000774181;63;0;0,000249938;4000;8;0;0;0;0
"Y";0,9999999;67;1;0,250423012;6500;3;1;1;2;1
"N";0,354528214;59;0;0,303868646;8891;17;0;2;0;0
"N";0,496025902;72;0;0,785076758;2800;11;0;1;0;0
"N";0,807407704;43;0;0,648087687;4287;10;0;1;0;2
"N";0,138210448;26;0;0,083824368;5260;5;0;0;0;0
"N";0,141790492;38;0;0,688263525;4583;14;0;2;0;0
"N";0,897047336;26;0;0,367316342;2000;14;0;0;0;0
"N";0,9999999;44;0;0,734273956;1700;4;0;1;0;4
"N";0,9999999;48;3;0,196845146;4500;3;0;0;0;4
"N";0,478690823;50;0;0,707860064;2200;13;0;1;0;2
"Y";0,064903509;33;2;0,339605961;7917;11;0;2;0;1
"N";0,704338908;28;0;0,713254999;4850;12;0;1;0;1
"N";0,183023342;58;0;0,376174922;15000;4;0;2;0;2
"N";0,216164844;63;0;0,259771705;2890;11;1;0;0;0
"N";0,313236722;54;0;0,85850902;4600;15;0;2;0;0
"N";0,773856341;53;0;0,36994003;2667;6;0;1;0;0
"N";0,014183804;37;0;0,352270604;5350;11;0;1;0;2
"N";0,934602616;41;0;0,478988249;5020;6;0;1;0;2
"N";0,380905411;39;0;0,637575505;4800;10;1;2;0;3
"N";0,166016194;45;0;0,02729727;10000;6;0;0;0;1
"Y";0,902408675;51;2;0,713235294;1767;8;0;1;1;1
"N";0,55692997;46;3;0,621189405;2000;9;0;1;3;0
"N";0,595884991;47;0;0,421606581;8265;11;0;7;0;0
"N";0,326699998;63;0;0,169380177;3500;11;0;0;0;1
"N";0,00231775;57;0;0,429442011;5250;8;0;1;0;1
"N";0,574609922;51;1;0,548752433;5650;5;0;1;0;4
"N";0,184554835;38;0;0,211079274;9422;5;0;1;0;1
"N";0,610529228;36;0;0,131657974;6326;5;0;1;0;1
"N";0,9999999;31;0;0,471128341;4900;3;0;2;0;0
"N";0;68;0;0;10500;8;0;0;0;0
"N";0,178570536;42;0;0,518827058;3000;7;0;1;0;0
"N";0,150989059;60;0;0,355881373;3000;11;0;1;0;0
"N";0,022762559;51;0;0,177101715;14166;8;0;2;0;1
"N";0,059138513;70;0;0,006311044;13309;8;0;0;0;1
"Y";0,480311073;59;3;0,304925894;4587;17;0;1;0;0
"N";0,007271405;29;0;0,897169811;2119;7;0;2;0;0
"Y";0;56;0;0,002713898;7000;7;0;0;1;0
"N";0,698565194;38;0;0,406850192;3123;9;0;0;0;3
"Y";0,9999999;36;1;0,299729223;4800;5;2;1;0;3
"N";0,064407319;82;0;0,08852266;8494;5;0;0;0;1
"N";0,491221081;32;0;0,214108399;4833;10;0;0;0;0
"N";0,424414398;60;1;0,31377964;10500;13;0;2;0;0
"N";0,004475056;86;0;0,09001938;10319;5;0;1;0;0
"N";0,027178492;54;0;0,672253259;4832;10;0;2;0;0
"N";0,534810382;58;0;0,573174118;3600;6;0;1;0;0
"N";0;38;0;0,442449722;8800;6;0;1;0;2
"N";0,155745559;31;2;0,745442269;1480;11;0;0;0;0
"N";0,107980143;60;0;0,331766823;10000;11;0;1;0;0
"Y";0,9999999;42;0;0;3660;0;0;0;0;1
"N";0,198407607;32;0;0,065389421;2400;8;0;0;0;0
"N";0;51;6;0,222209645;8833;6;1;1;0;0
"N";0,54579002;46;0;0,447854465;7200;9;0;2;0;2
"N";0,039694482;51;0;0,242523407;11000;8;0;1;0;0
"N";0,162738716;35;0;0,354312354;9437;7;0;2;0;1
"N";0,008687069;64;0;0,006624172;8000;17;0;0;0;0
"N";0,854304211;51;0;0,648153291;3600;6;0;1;0;2
"N";0,170185762;58;0;0,368618944;6914;5;0;1;0;2
"N";0,363568917;43;0;0,479565054;8000;9;0;2;0;1
"N";0,347428021;60;0;0,199920032;2500;4;0;0;0;0
"N";0,027327573;67;0;0,008189696;10500;16;0;0;0;0
"N";0;51;0;0,694084038;8400;9;0;3;0;2
"N";0,204318544;38;0;0,331111481;6000;14;0;2;0;2
"N";0,046891496;78;0;0,037437005;8333;13;0;0;0;0
"N";0,173837531;62;0;0,261239139;5293;12;0;1;0;0
"N";0,119390494;71;0;0,115779346;3117;11;0;1;0;0
"N";0,062460962;23;0;0,000718735;4173;2;0;0;0;0
"N";0,9999999;29;0;0,001962227;4076;0;1;0;0;0
"N";0,9999999;28;0;0,118822876;1800;3;0;0;0;0
"N";0,831876759;38;3;0,06589693;3550;11;0;0;0;0
"N";0;70;0;0,304650897;8750;7;0;1;0;0
"N";0,140272037;51;0;0,197138682;13000;10;0;1;0;5
"N";0,9999999;26;0;0,452466907;830;1;0;0;0;1
"N";0,624769817;53;2;0,476441885;12500;10;0;3;0;0
"N";0,024758279;69;0;0,170365927;5000;10;0;1;0;0
"N";0,828028246;33;1;0,512581547;4291;8;0;0;0;2
"N";0,256195968;49;0;0,311238495;12385;9;0;2;0;1
"N";0,011195624;38;0;0,088977756;4000;3;0;0;0;0
"N";0;85;0;0,523658472;3782;5;0;2;0;0
"N";0;38;0;0,112676056;2200;2;0;0;0;0
"N";0,035676269;50;0;0,486752208;6000;7;0;3;0;0
"N";0,008557941;72;0;0,117894105;6666;9;0;1;0;1
"N";0,055617435;36;1;0,822057697;3916;13;0;1;0;0
"N";0,134590228;53;0;0,575542446;10000;15;0;3;0;0
"N";0,009058454;58;0;0,003042817;4600;13;0;0;0;0
"N";0,938806119;29;0;0,678425726;4166;6;0;1;0;0
"N";0,698236356;58;0;0,257444624;6816;11;0;1;0;0
"N";0,024681444;63;0;0,008993817;5336;6;0;0;0;0
"N";0,381933439;60;0;0,218601896;5063;7;0;0;0;0
"N";0,106538138;43;0;0,035768072;10623;14;0;0;0;1
"N";0;72;0;0,044791042;5000;8;0;1;0;0
"N";0,357201529;40;0;0,579960003;14500;9;0;2;0;2
"N";0,00522046;56;0;0,114067119;5750;3;0;1;0;0
"N";0,285292224;44;0;0,244679332;7000;6;0;1;0;2
"N";0,502441033;44;0;0,829807389;3166;5;0;2;0;1
"N";0;54;0;0,241781548;6600;11;0;1;0;2
"N";0,027798888;48;0;0,280971082;2800;3;0;1;0;0
"N";0,00645101;40;0;0,489563235;5700;8;0;3;0;1
"N";0,228882283;68;0;0,137877614;3872;6;0;0;0;0
"N";0;63;0;0,06332574;4389;10;0;0;0;0
"N";0,060656276;53;0;0,404519096;5000;10;0;3;0;3
"N";0,514321428;54;0;0,49430347;3861;13;0;1;0;0
"N";0,254232769;49;0;0,579759217;5315;9;0;2;0;0
"Y";0,9999999;62;0;0,370758123;2769;4;0;0;0;0
"N";0,042212442;63;0;0,007763975;7083;7;0;0;0;2
"N";0,012492117;65;1;0,147314011;5416;6;0;1;0;0
"N";0;65;0;0,547411286;5156;9;0;2;0;0
"N";0,117233294;59;0;0,00509949;10000;3;0;0;0;0
"Y";0,991654858;30;0;0,95229983;1760;6;1;1;0;0
"N";0,003945679;53;0;0,001047519;10500;8;0;0;0;2
"N";0,154232702;31;0;0,129057068;6500;6;0;0;0;0
"N";0,003257959;81;0;0,000676743;4432;7;0;0;0;0
"N";0,97480252;49;0;0,40295203;5419;12;0;2;0;1
"N";0,917800679;70;1;0,83858071;2000;9;0;0;3;0
"N";0,400755377;50;0;0,271345731;5000;9;0;0;0;2
"N";0,215287599;43;0;0,421595982;3583;9;0;1;0;0
"N";0,103256624;47;0;0,215184456;11682;10;0;1;0;4
"N";0,253903546;45;0;0,506493506;1000;5;0;0;0;1
"N";0,44941721;64;1;0,388149134;3003;11;0;0;0;1
"N";0,076584683;55;0;0,002054539;5353;2;0;0;0;0
"N";0,611592272;22;0;0,029032258;929;2;0;0;0;0
"N";0,9999999;60;0;0,042954265;3235;0;2;0;0;2
"N";0,170373934;63;0;0,070299266;7083;12;0;0;0;0
"Y";0,9999999;27;0;0,115830116;1553;1;0;0;0;1
"N";0,043421762;50;0;0,064660509;10500;15;0;1;0;0
"N";0,158470983;53;0;0,339694656;3667;9;0;1;2;0
"N";0,880329955;47;1;0,512255742;11667;17;0;1;0;2
"N";0,079563583;52;0;0,428183701;14000;12;0;2;0;2
"N";0,6757618;64;0;0,470278801;1900;7;0;0;0;0
"N";0,013162241;61;0;0,138744502;2500;15;0;1;0;0
"N";0,071116749;80;0;0,131073785;3333;4;0;1;0;0
"N";0,274715661;34;0;0,222694326;4000;9;0;0;0;5
"N";0,0760949;59;1;0,019381634;6500;3;0;0;0;2
"N";1,099780044;54;1;0,261752757;3445;4;0;0;2;1
"N";0,112724284;29;0;0,135280553;1300;5;0;0;0;1
"N";0,419802933;66;0;0,558427855;3790;10;0;2;0;0
"N";0,049802837;61;0;0,529720039;7250;10;0;2;0;0
"N";0,011191067;72;0;0,181423925;5533;11;0;1;0;0
"N";0,01339206;45;0;0,628409676;3885;6;0;1;0;0
"N";0,04739763;60;0;0,443198263;11055;6;0;4;0;2
"N";0,35074577;45;1;0,461418307;3200;8;0;1;0;0
"N";0,314173549;63;0;0,971323179;8403;15;0;3;0;0
"N";0,123938031;54;1;0,237651445;4291;9;0;0;0;1
"N";0,127312933;61;0;0,099092688;5620;9;0;0;0;1
"N";0,258405608;41;0;0,226681903;7000;16;0;1;0;1
"N";0,9999999;28;0;0,193485972;3100;2;0;0;0;4
"N";0,2213544;53;0;0,781169757;3504;9;0;1;0;0
"Y";0,410343586;59;1;0,197790449;2805;6;0;0;0;0
"Y";1,215406562;55;1;0,017041581;4400;2;1;0;0;1
"N";0,252743095;70;0;0,061522686;3900;7;0;0;0;0
"N";0,253149952;48;0;0,054771692;9000;2;0;0;0;2
"N";0,464123382;43;1;0,414117177;5000;13;0;2;0;3
"N";0,020252951;82;0;0,088443635;4940;7;0;0;0;0
"N";0,998766708;51;0;0,557243708;6515;5;0;1;0;3
"N";0,9999999;50;0;0;9000;2;0;0;0;4
"N";0;39;0;0,290316608;5400;5;0;1;0;0
"Y";0,9999999;39;0;0,37881385;5833;2;0;1;0;0
"N";0,181636727;31;1;0,118587608;1500;3;1;0;0;0
"N";0,012326824;62;0;0,001075153;9300;9;0;0;0;1
"N";0,013976142;57;0;0,232303309;9125;14;0;1;0;2
"N";0,401024153;60;0;0,434538275;6583;9;0;2;0;4
"N";0,266146771;76;0;0,009283504;4200;1;0;0;0;0
"N";0,291917702;61;0;0,279794646;5453;6;0;1;0;0
"N";0,922362869;40;1;0,0569552;10200;6;0;0;0;2
"N";0,188340583;65;0;0,319946676;6000;7;0;1;0;2
"N";0,9999999;40;0;0,617833095;4900;5;0;1;0;1
"N";0,156277917;34;0;0,19427663;3144;7;0;0;0;0
"N";0,033083913;60;0;0,115008307;5416;11;0;1;0;0
"N";0,356515608;60;0;0,360607183;2700;11;0;1;0;3
"N";0,991103;48;0;0,213407638;6100;7;0;0;0;2
"N";0,061373082;60;0;0,269297427;7500;11;0;1;0;0
"N";0,520752343;53;0;0,389789454;5366;8;0;1;0;1
"N";0,064148396;36;0;0,114074074;3374;11;0;0;0;0
"N";0,030662117;58;0;0,283292031;7666;10;0;1;0;0
"N";0,065540082;47;1;0,257957007;6000;7;0;2;0;0
"N";0,023904382;40;0;0,49557749;7800;8;0;3;0;1
"Y";0,955684483;44;1;0,660842979;4578;7;6;1;0;0
"N";0,017609685;61;0;0,269442609;4538;7;0;1;0;1
"N";0,486005029;45;0;0,46983347;7325;14;0;1;0;1
"N";0,002079503;57;2;0,361971042;12500;15;0;2;0;5
"N";0,084459821;74;0;0,328477578;3500;16;0;2;0;0
"Y";0,9999999;25;2;0,081643988;3600;1;0;0;0;1
"N";0,718232044;58;0;0,286464088;10859;7;0;1;0;0
"N";0,27089097;47;0;0,51845108;8237;9;0;2;0;0
"N";0,163698939;48;0;0,340043997;15000;16;0;2;0;2
"N";0,006400687;41;1;0,943514121;4000;19;0;4;0;4
"N";0,019088124;41;0;0,209973753;8000;6;0;1;0;0
"N";0,244649156;47;2;0,382576911;13131;12;0;2;0;3
"N";0,012313764;47;0;0,344887348;7500;13;0;1;0;0
"N";0,569886023;40;0;0,768026511;8750;6;0;2;0;2
"N";0,826790407;80;0;0,447373205;5500;9;2;2;0;0
"N";0,02019899;45;0;0,200620476;2900;5;0;1;0;2
"N";0,000940158;56;1;0,278408685;14000;18;0;2;0;0
"N";1,107784431;37;1;0,387813393;3150;5;0;1;0;0
"N";0,043116821;66;0;0,621664361;5058;9;0;2;0;1
"N";0,157943445;59;1;0,480923222;4245;17;0;2;0;1
"N";0,23444145;56;0;0,321876351;4625;13;1;0;0;0
"N";0,008510437;54;0;0,137605564;4025;10;0;0;0;0
"N";0,930232558;57;0;0,571143882;2508;11;0;1;0;0
"Y";0;51;0;0,301184433;6500;8;0;1;0;2
"Y";0,042632162;53;0;0,473863314;10578;10;0;2;0;0
"N";0,711301981;64;1;0,597480504;5000;20;0;1;0;0
"N";0,232466621;57;0;0,28643853;3155;7;0;1;0;0
"N";0,008556745;48;0;0,246737663;6666;5;0;2;0;1
"N";0,917795477;45;3;0,407876555;4341;6;0;2;0;3
"N";0,885016909;35;0;0,916990921;3083;10;0;1;0;0
"N";0,901054947;51;0;0,342181189;5198;8;0;1;0;2
"N";0,981335119;49;0;0,361454612;10916;10;0;2;0;1
"N";0,026143287;46;3;0,470395251;6400;8;0;2;0;3
"N";0,436637557;52;0;0,242476852;5183;8;0;1;0;0
"N";0,017597979;80;0;0,382713527;4893;16;0;3;0;0
"N";0,642743512;38;0;0,103728551;7750;3;0;0;0;1
"N";0,9999999;62;0;0,617076585;5000;7;0;5;0;1
"N";0,003468267;46;0;0,185191173;12370;5;0;1;0;3
"N";0,540468082;31;1;0,324377863;8076;7;0;1;0;0
"N";0,000222216;59;0;0,619160153;5500;9;0;2;0;0
"N";0,0878554;38;0;0,252535352;7000;11;0;1;0;0
"N";0,738261738;31;0;0,087237797;5100;2;0;0;0;0
"Y";1,060939061;39;2;0,574440433;6924;6;3;4;2;0
"N";0,138155962;42;0;0,390463749;7654;19;1;3;0;0
"N";0,101664407;46;0;0,352760359;8132;9;0;1;0;0
"N";0,9999999;34;0;0,246076722;4587;5;0;1;0;1
"N";0,031851961;56;0;0,399307274;4041;9;0;1;0;1
"N";0,236403996;61;0;0,495001999;2500;5;0;0;0;0
"N";0,223024025;45;1;0,643319909;5710;16;0;1;0;1
"Y";0,376766632;28;0;0,116961013;3000;3;0;0;1;0
"N";0,002125844;64;0;0,175152749;5400;5;0;1;0;0
"N";0,069694008;65;0;0,208977744;2650;9;0;0;0;0
"N";0,067077344;45;0;0,242750558;13000;13;0;1;0;3
"N";0,308985682;48;0;0,169786417;8333;9;0;0;0;2
"N";0,381203039;55;0;0,471165398;9987;8;0;2;0;2
"N";0,83190325;77;2;0,126280139;12400;9;0;1;1;0
"N";0,09459253;49;0;0,09886148;5269;8;0;0;0;0
"N";0;59;0;0,083152808;6000;5;1;0;0;0
"N";0,543695644;52;0;0,361891049;4166;9;0;1;0;1
"N";0,171318271;61;1;0,356023459;10400;10;0;3;0;1
"N";0,628182448;47;1;0,640085694;4200;9;3;2;0;3
"N";0,9999999;25;0;0;1300;0;1;0;0;0
"N";0,150381252;62;0;0,568912118;5165;13;0;2;0;1
"N";0,161701082;52;0;0,452377381;13333;19;0;2;0;1
"N";0,24750499;33;0;0,449716503;3350;9;0;2;0;2
"N";0,871021496;27;0;0,121432027;6200;5;0;0;0;2
"N";0,173046657;62;0;0,24120479;8100;8;0;1;0;0
"N";0,082694648;46;1;0,501527354;3600;13;0;1;0;1
"N";1,00119976;53;0;0,108072342;6800;6;0;0;0;0
"N";0,060621663;35;0;0,260887556;9666;6;0;1;0;0
"N";0,078695003;78;0;0,46338444;10500;9;0;2;0;0
"N";0,38360936;64;0;0,434012331;12812;20;0;2;0;0
"Y";1,222438912;40;0;0,786134324;3230;16;0;2;0;1
"N";0,524820062;61;0;0,49610078;5000;15;0;1;0;1
"N";0,019770238;67;0;0,001855517;8083;5;0;0;0;0
"N";0,06437497;69;0;0,865502183;2289;15;0;1;0;0
"N";0,251937403;61;0;0,605131623;3000;11;0;3;0;0
"N";1,341700339;55;0;0,291442618;6508;6;0;0;0;0
"N";0,989592599;42;0;0,489888869;5488;9;0;1;0;3
"N";0,03092988;76;0;0,298197115;8319;16;0;2;0;0
"N";0,568289199;58;1;0,367469378;12000;11;0;2;0;0
"N";0,031610864;61;0;0,003752345;3730;2;0;0;0;2
"N";0;42;0;0,297671761;7000;6;0;1;0;2
"N";0,024999735;47;0;0,525147485;10000;16;0;3;0;3
"N";0,091417973;57;0;0,253601241;13536;10;0;1;0;2
"N";0,020376715;52;0;0,099618251;5500;6;0;1;0;0
"N";0,840866486;59;0;0,229676787;4083;5;0;0;0;1
"N";0,107233984;80;0;0,271529889;2960;8;0;1;0;0
"N";0,9999999;30;0;0;1300;1;0;0;0;0
"Y";0,650717982;41;0;0,928714191;1500;13;0;2;0;0
"N";0,123150699;29;0;0,304559863;4100;9;0;1;0;3
"N";0;42;0;0,239923418;9923;7;0;2;0;0
"N";0,444141123;50;0;0,260761946;9291;6;0;1;0;3
"N";0,053091974;42;0;0,554767127;7750;16;0;1;1;2
"N";0,116076491;56;0;0,207765865;3450;5;0;0;0;0
"N";0,259501244;54;0;0,664307202;5650;13;0;2;0;0
"N";0;30;0;0,165205353;4333;6;0;0;0;0
"N";0,669158611;49;1;0,626249597;3100;7;0;1;0;1
"N";0,563091739;53;3;0,463069767;10749;11;0;1;0;2
"N";0,768846231;32;1;0,342020707;2800;8;0;0;1;0
"N";0,102126525;65;0;0,110136902;6500;5;0;0;0;3
"N";0,9999999;56;0;0,7236404;900;2;0;1;0;0
"N";0,9999999;62;0;0,261796854;3750;2;0;0;0;0
"N";0,9999999;43;0;0;2080;0;0;0;0;2
"N";0,021100487;51;0;0,180963807;5000;8;0;0;0;0
"N";0,049160175;46;0;0,09715857;12000;10;0;1;0;3
"N";0,947914107;37;0;0,291753952;5250;8;0;0;0;1
"N";0,9999999;24;0;0,069129109;2950;2;0;0;0;0
"N";0,010574136;75;0;0,005244755;2287;6;0;0;0;0
"N";0,031053854;61;0;0,192205794;11700;10;0;2;0;1
"N";0,212124193;60;0;0,260983199;8034;5;0;1;0;2
"N";0;42;1;0,295470453;10000;15;0;1;0;4
"N";0,053247338;31;1;0,123938031;2000;3;0;0;0;0
"N";0,758387642;41;0;0,208492779;8100;7;0;0;0;2
"N";0,9999999;39;0;0,177075855;4178;1;0;0;0;4
"N";0,251189952;68;0;0,023894255;7867;1;0;0;0;1
"N";0,004683255;46;0;0,96402056;3501;5;0;2;0;2
"N";0,05103721;53;0;0,220477646;12100;20;0;2;0;2
"N";0,012889925;66;0;0,291483407;2500;9;0;1;0;0
"N";0,001383604;35;0;0,094758065;7935;5;0;0;0;3
"N";0,9999999;37;0;0;4000;2;1;0;0;1
"N";0,9999999;32;0;0,163748459;4054;1;2;0;2;2
"N";0,145797081;61;0;0,276492431;3500;8;0;1;0;0
"N";0,034075388;36;0;0,525651708;8400;12;0;3;0;0
"N";0,008989917;54;0;0,355955506;8000;15;0;1;0;3
"N";0,605104142;47;0;0,970817347;8600;13;0;3;0;0
"N";0,121919951;42;0;0,267147226;4577;12;0;1;0;0
"N";0,244162672;34;0;0,359818691;7500;5;0;1;0;0
"N";0,106078913;93;0;0,012256088;6200;3;0;0;0;0
"N";0,183785779;57;0;0,398377125;5175;9;0;3;0;1
"N";0,209039313;55;0;0,875062469;2000;8;0;1;0;0
"N";0,163878671;48;0;0,153119634;3493;8;0;0;0;1
"N";0,016389058;56;0;0,012658228;1500;10;0;0;0;0
"N";0;47;0;0,230168555;10500;4;0;1;0;1
"N";0,147313965;48;0;0,579513299;5300;10;0;1;0;2
"N";0,298301573;56;1;0,370103557;2220;9;0;0;0;0
"N";0,101210671;40;0;0,465762004;4789;7;0;1;0;1
"N";0,942186718;40;1;0,633338797;6100;9;0;0;0;0
"N";0,387643334;42;0;0,188494078;5909;7;0;0;0;0
"N";0,567721614;54;0;0,870671673;2396;5;0;2;0;1
"N";0,084961381;24;0;0,050508533;5800;3;0;0;0;0
"Y";0,592001702;34;2;0,510686164;5333;6;1;1;0;0
"N";0,055065443;53;0;0,020851185;3500;9;0;0;0;1
"N";0,939890225;40;3;0,924614744;2400;15;0;0;1;3
"N";0,208491464;75;0;0,466933295;7000;11;0;1;0;1
"N";0,051168846;50;1;0,421143847;7500;14;0;2;0;2
"N";0,020113704;48;0;0,12999323;4430;15;0;0;0;4
"N";0,103955339;59;0;0,241543734;6710;17;0;2;0;1
"N";0;71;0;0;10000;3;0;0;0;1
"N";0,501839201;62;0;0,547575286;7072;15;0;2;0;0
"N";0,9999999;44;0;0,175845536;7716;4;0;0;0;1
"N";0,944838492;52;0;0,695735506;8347;17;0;1;0;2
"N";0,593850831;41;0;0,287481536;5415;11;0;0;0;0
"Y";0,899431484;61;0;0,067617165;7083;8;0;1;0;0
"N";0,116932028;43;0;0,404599233;6000;8;0;2;0;0
"N";0,501859579;48;0;0,065419226;7000;11;0;0;0;0
"N";0,647711295;38;0;0,464883779;4000;6;0;1;0;2
"N";0,118180114;42;0;0,419930012;6000;5;0;2;0;4
"N";0,000504084;84;0;0,196434693;5833;14;0;1;0;0
"N";0,018846615;55;0;0,478309859;5324;10;0;2;0;0
"N";0,609079373;72;1;0,406793646;14542;19;0;2;0;0
"N";0;24;0;0,634591961;820;3;0;0;0;0
"N";0,015285278;39;0;0,040993168;6000;9;0;0;0;0
"N";0,066537389;49;2;0,410714286;5263;8;0;2;0;0
"Y";0,9999999;53;1;0,034510563;6200;1;3;0;0;0
"N";0,018932913;68;0;0,00352908;7083;4;0;0;0;0
"N";0,199717251;51;0;0,49539306;5100;7;0;1;0;0
"N";0;60;0;0,093440821;2728;3;1;0;0;0
"N";0,031226501;36;0;0,415544594;7500;10;0;1;0;0
"N";0,370449444;66;0;0,573046694;4325;5;0;1;0;0
"N";0,421956849;47;0;0,237290984;11900;12;0;2;0;2
"N";0,179911732;71;0;0,063426405;2900;6;0;0;0;0
"Y";0,344823292;36;0;0,500499833;3000;17;0;1;0;0
"N";0,042527339;37;0;0,195734281;4500;10;0;0;0;0
"N";0,922384648;64;0;0,267568362;3400;2;0;0;0;0
"N";0,003051849;77;0;0,403119376;5000;6;0;2;0;0
"N";0,305189827;62;0;0,33127572;7289;6;0;2;0;0
"N";0,746507924;38;0;0,909061593;3100;8;0;1;0;2
"N";0,286206563;37;0;0,164341518;3583;9;0;0;0;0
"N";0,225998676;74;0;0,067386523;5000;7;0;0;0;0
"N";0,006802721;60;0;0,190851144;8000;12;0;1;0;0
"N";1,017720771;48;0;0,812523435;2666;12;0;1;0;3
"N";0,878144215;47;1;0,776990413;4797;15;0;1;0;2
"N";0,016984769;78;0;0,495061578;8200;15;0;4;0;0
"N";0,686738396;57;0;0,226954609;5000;10;0;0;0;2
"N";0,9999999;43;0;0;5533;2;0;0;0;3
"N";0,990904688;54;0;0,451269576;6576;12;0;1;0;2
"N";0,73271756;66;3;0,519458734;8941;11;1;3;0;0
"N";0,251759129;40;0;0,575945946;3699;4;0;1;0;1
"N";0,397896194;67;0;0,496472959;2976;7;0;1;0;0
"N";0,597366939;45;0;0,372179519;12098;12;0;1;0;4
"N";0,885052249;51;0;0,127279635;2631;2;1;0;0;1
"N";0,129143365;41;0;0,212848394;8000;3;0;1;0;2
"N";0,9999999;60;0;0,116109975;4400;3;0;0;0;0
"N";0,003029544;49;0;0,017173052;8326;3;0;0;0;0
"N";0,692547497;55;0;0,38255653;6500;10;0;1;0;0
"N";0,683739689;67;0;0,7031477;4129;8;0;1;0;0
"N";0,022667511;91;0;0,004254254;7991;9;0;0;0;0
"N";0,099649238;59;0;0,274326451;10800;8;0;1;0;0
"N";0,009677675;51;0;0,007140817;3500;10;0;0;0;0
"N";0,360773204;37;0;0,162972838;6000;6;0;0;0;3
"N";0,053479622;62;0;0,041713389;8917;7;0;0;0;0
"N";0,793697686;54;1;0,213893053;2000;5;0;0;0;1
"N";0,001672076;67;0;0,001369738;10950;6;0;0;0;0
"N";0,548593721;62;0;0,185693757;6262;5;0;0;0;1
"N";0,726372773;47;0;0,313607854;11000;5;0;2;0;3
"N";0,441158574;33;0;0,147408899;5460;8;0;0;0;0
"N";0,013164279;59;0;0,180251;7250;13;0;1;1;1
"N";0;58;1;0,05988625;11955;5;0;1;0;0
"N";0,989335111;69;0;0,769410847;2562;3;0;1;0;0
"N";0,188090595;63;0;0,321279787;6000;3;0;2;0;6
"N";0,343884592;48;0;0,40085382;6792;11;0;1;0;0
"N";0,027837259;30;0;0,000520562;1920;2;0;0;0;0
"N";0,073113346;72;0;0,192543922;7000;4;0;1;0;0
"N";0,097134603;63;0;0,359773371;6000;7;0;2;0;1
"N";0;48;1;0,187521426;5833;7;0;0;0;3
"N";0,002629154;79;0;0,010253643;3705;5;0;0;0;0
"N";0,020333211;58;0;0,836708536;3900;10;0;1;0;1
"N";0,034166061;54;0;0,196931132;13750;11;0;1;0;1
"N";0,03009752;57;0;0,117600631;3800;4;0;0;0;2
"N";0,047542972;63;0;0,292368174;11700;4;0;1;0;0
"N";0,93972908;43;4;0,486803519;9206;14;0;1;0;1
"N";0,007702633;49;0;0,437520826;3000;11;0;1;0;0
"N";0,207502576;36;0;0,689517281;3500;5;0;1;0;0
"N";0,843126875;34;0;0,186952037;3877;5;0;0;0;0
"N";0,145074822;39;0;0,308853529;4901;9;0;2;0;3
"N";0,007745217;44;0;0,495587424;7251;3;0;2;0;2
"N";0,149843752;87;0;0,148972603;2335;10;0;0;0;0
"N";0,6322868;55;1;0,734678625;2675;14;0;0;0;0
"N";0,047347736;59;0;0,1245688;10435;5;0;0;0;1
"N";0,931548566;55;0;0,794766547;5846;12;0;4;0;0
"N";0,008705736;61;0;0,49446948;2440;6;0;1;0;0
"N";0,153982469;45;1;0,240327806;5246;9;1;1;0;0
"N";0,048963829;67;0;0,02869913;4250;13;0;0;0;0
"N";0,501029369;39;0;0,48782235;5583;10;0;2;0;1
"N";0,150342471;64;0;0,284387945;7000;7;0;1;0;1
"N";0,017425429;63;1;0,46704155;3200;8;0;1;0;0
"N";0,101106617;62;0;0,079402423;8500;5;0;0;0;0
"N";0,079273171;45;0;0,243066302;8400;5;0;2;0;3
"N";0,290225469;62;0;0,555447471;3083;9;0;2;0;0
"N";0,890473968;56;0;0,194451032;12650;9;0;1;0;1
"N";0;51;0;0,281593775;7453;7;0;1;0;1
"N";0,002668273;47;1;0,519478938;8213;5;0;1;0;3
"N";0,025619816;39;0;0,258127529;7166;12;0;2;0;3
"N";0,2328918;50;0;0,491439149;2160;7;0;2;0;2
